"ID","OS","MEMORY_GB","CPU_CORES","DISK_GB","LOCATION","OWNER","PROVIDER","STATUS","LAST_UPDATED","TAGS"
"88a8a20e-217e-4038-9dbe-2cf14f96806f","Windows Server",50,10,2018,"South Africa","Jessica Carrillo","Microsoft Azure","Paused","2023-05-03 13:01:03.000","{""costCenter"":619,""instanceId"":""i-fb0e33-b01a2-88002"",""name"":""night""}"
"8905bd8f-94ba-4487-9e01-6284cacc7249","Debian",119,52,3775,"Monaco","Crystal Oliver","Microsoft Azure","Stopped","2023-05-08 12:16:24.000","{""costCenter"":662,""instanceId"":""i-ef6c30-10f3c-92d00"",""name"":""suffer""}"
"890e66a2-2fdb-4647-8ec2-5595af36b39d","Debian",201,5,2793,"Macedonia","Kelsey Callahan","Amazon Web Services","Paused","2023-05-03 03:25:23.000","{""costCenter"":648,""instanceId"":""i-3b3450d4"",""name"":""country""}"
"8997760d-a545-4691-b1ef-9d2a0965dc8a","Windows Server",32,34,594,"Austria","Shawn Reid","Amazon Web Services","Stopped","2023-05-08 20:21:44.000","{""costCenter"":823,""instanceId"":""i-23442731"",""name"":""debate""}"
"89d75479-c597-46f3-bcd7-a249083b7639","Windows Server",198,44,3363,"Bahrain","Linda Perez","Google Cloud Platform","Running","2023-05-01 20:29:52.000","{""costCenter"":824,""instanceId"":""3f1-bb-b769720d4132c5e"",""name"":""side""}"
"8a943865-ab9e-4c83-8363-35743d2524aa","CentOS",28,13,3372,"Jamaica","Vincent Dudley","Amazon Web Services","Stopped","2023-05-03 16:23:30.000","{""costCenter"":775,""instanceId"":""i-038d28ea"",""name"":""approach""}"
"8ab9e4c9-97d7-4e26-ac3e-2d805ca25b9f","Red Hat Enterprise Linux",248,26,2944,"Barbados","Amanda Johnson","Amazon Web Services","Running","2023-05-06 09:01:55.000","{""costCenter"":485,""instanceId"":""i-cd291511"",""name"":""positive""}"
"8ac1fb12-4706-4369-8515-42ef5cbb842a","Ubuntu",191,7,485,"Peru","Jessica Erickson","Microsoft Azure","Running","2023-05-01 21:17:20.000","{""costCenter"":722,""instanceId"":""i-e92101-39e8c-1201b"",""name"":""something""}"
"8ada3c0f-abb9-49af-88d9-d5435bdc118c","CentOS",178,64,3692,"Holy See (Vatican City State)","Sarah Anderson","Google Cloud Platform","Paused","2023-05-04 23:00:56.000","{""costCenter"":216,""instanceId"":""42c-b0-79cd188aa8bc780"",""name"":""what""}"
"8add8e15-83af-4cc3-ac4a-216e73e957c6","Debian",187,28,809,"Seychelles","Maria Adams","Google Cloud Platform","Paused","2023-05-03 23:47:58.000","{""costCenter"":732,""instanceId"":""aa6-46-4d4083da6c445dd"",""name"":""similar""}"
"8b4051af-e9d8-406e-a747-f5035f927e5a","Red Hat Enterprise Linux",54,26,676,"Solomon Islands","Emma Miller","Google Cloud Platform","Stopped","2023-05-08 14:45:17.000","{""costCenter"":402,""instanceId"":""13e-59-3ec14bcf5f2be5b"",""name"":""hair""}"
"8b75ac95-c01f-4d46-97bc-6d94452a0870","Red Hat Enterprise Linux",218,28,3981,"Aruba","Deborah Reyes","Amazon Web Services","Running","2023-05-06 06:11:55.000","{""costCenter"":403,""instanceId"":""i-2cab886f"",""name"":""through""}"
"8b7e8991-2999-43d3-997b-073d3818d28a","CentOS",142,41,1689,"Brazil","Ashley Hall","Google Cloud Platform","Running","2023-05-05 09:41:49.000","{""costCenter"":835,""instanceId"":""fbb-ec-f7ab7e4d58875d8"",""name"":""continue""}"
"8c042668-7e73-4771-9a6d-079e0b67b641","Windows Server",103,36,2537,"Switzerland","Melissa Gonzales","Amazon Web Services","Paused","2023-05-05 21:27:04.000","{""costCenter"":476,""instanceId"":""i-27e48e9c"",""name"":""state""}"
"8c45be8a-e911-48f9-8528-8b325f625be3","Windows Server",76,59,77,"Saint Lucia","William Summers","Google Cloud Platform","Stopped","2023-05-08 00:15:36.000","{""costCenter"":616,""instanceId"":""65b-d4-62e3d6dfd6127d8"",""name"":""ago""}"
"8c4ab0b6-e163-4c63-968f-020069ff9157","CentOS",225,12,3584,"Syrian Arab Republic","Jessica Jordan","Google Cloud Platform","Paused","2023-05-05 17:12:27.000","{""costCenter"":858,""instanceId"":""74b-42-8d9a46331a4ca6a"",""name"":""full""}"
"8c654999-d807-4a64-846f-3a32d94757b4","CentOS",88,10,1726,"Guatemala","Darrell Gordon","Google Cloud Platform","Stopped","2023-05-07 17:21:10.000","{""costCenter"":192,""instanceId"":""84c-55-8b3b794105c2265"",""name"":""hotel""}"
"8cf6b414-0d22-4b71-af68-9f7e036ed6c1","Ubuntu",81,11,124,"Hong Kong","Sandra Cooley","Amazon Web Services","Running","2023-05-06 19:19:27.000","{""costCenter"":657,""instanceId"":""i-54111666"",""name"":""none""}"
"8db4823e-f315-427d-8a87-58a4a0fad604","Ubuntu",65,24,3209,"Guam","Nicolas Blackwell","Amazon Web Services","Stopped","2023-05-09 09:53:55.000","{""costCenter"":725,""instanceId"":""i-3625c503"",""name"":""argue""}"
"8dc5ac73-9ac8-4e6f-a7ee-f5719abbfbd5","Debian",156,4,671,"Guernsey","Christine Landry","Microsoft Azure","Paused","2023-05-01 09:57:39.000","{""costCenter"":625,""instanceId"":""i-e971db-1acf5-e232f"",""name"":""actually""}"
"8ddd136f-2c0d-4141-9e31-89973096a6be","Windows Server",104,38,3142,"Cameroon","Timothy Garcia","Google Cloud Platform","Paused","2023-05-08 16:20:47.000","{""costCenter"":510,""instanceId"":""5b2-48-fe2a3336ef8d0ea"",""name"":""while""}"
"8dfdd19e-8b22-4795-9ca5-ba7dd724f0a1","Ubuntu",221,24,1442,"El Salvador","Alexis Flores","Amazon Web Services","Running","2023-05-08 13:25:43.000","{""costCenter"":746,""instanceId"":""i-3eec6172"",""name"":""degree""}"
"8e6739b9-670e-40a8-807a-504ab3e671b0","Red Hat Enterprise Linux",111,24,515,"Micronesia","James Gutierrez","Google Cloud Platform","Paused","2023-05-07 03:22:28.000","{""costCenter"":788,""instanceId"":""fb7-0d-dc2326df14e505d"",""name"":""the""}"
"8e9e6fba-c47d-4067-bcfb-c8969251c8f6","Ubuntu",176,27,3182,"Trinidad and Tobago","Christina Bryant","Google Cloud Platform","Stopped","2023-05-02 00:54:06.000","{""costCenter"":333,""instanceId"":""8d4-14-d6e8433467a7662"",""name"":""government""}"
"8ee7a978-0641-441c-bea6-ed7d3066dd06","Windows Server",155,9,1189,"Korea","Thomas Collins","Amazon Web Services","Paused","2023-05-05 02:39:57.000","{""costCenter"":186,""instanceId"":""i-c069e4df"",""name"":""environment""}"
"8f00bd18-a64d-4c1f-80f3-8524a65cb326","Windows Server",221,53,1497,"Rwanda","Jessica Mullen","Amazon Web Services","Paused","2023-05-07 21:38:55.000","{""costCenter"":602,""instanceId"":""i-e527ecad"",""name"":""with""}"
"8f657683-94ab-4c6a-aaf9-5af3757ff7a0","Red Hat Enterprise Linux",104,45,1509,"Belgium","Mitchell Cuevas","Google Cloud Platform","Stopped","2023-05-03 16:19:30.000","{""costCenter"":420,""instanceId"":""d61-60-c4f5b870f065ad3"",""name"":""foreign""}"
"8f9526c1-26fa-4155-9dd9-e27ee6a00e50","Windows Server",85,31,2680,"Korea","Sherri Thomas","Amazon Web Services","Stopped","2023-05-07 05:53:06.000","{""costCenter"":751,""instanceId"":""i-fa5b92bf"",""name"":""probably""}"
"8fbaf4a5-44fa-4b28-ba43-3ac8dee6d5b0","Red Hat Enterprise Linux",137,57,3339,"Palestinian Territory","Brenda Johnson","Microsoft Azure","Stopped","2023-05-04 00:11:28.000","{""costCenter"":895,""instanceId"":""i-a85880-967d3-853da"",""name"":""fill""}"
"8fecb262-c5b6-4bb2-a0b8-cc4facc37636","Debian",19,48,2374,"Serbia","Kelly Obrien","Google Cloud Platform","Paused","2023-05-01 09:57:25.000","{""costCenter"":784,""instanceId"":""b86-1e-db370e4da52979d"",""name"":""entire""}"
"907f01f4-4fb4-46f4-b727-ebd3c4082883","Ubuntu",47,27,3907,"Turks and Caicos Islands","Roy Nichols","Google Cloud Platform","Stopped","2023-05-06 20:18:15.000","{""costCenter"":804,""instanceId"":""8fd-28-64204112630e256"",""name"":""protect""}"
"91a4ea1b-39b3-4a52-8389-c87004e1f914","Ubuntu",142,7,2142,"Panama","Christopher Bowers","Google Cloud Platform","Stopped","2023-05-04 22:23:14.000","{""costCenter"":238,""instanceId"":""0a9-61-038ef85003e015d"",""name"":""along""}"
"91dcb93a-038b-4a04-ac66-80a15f059e6e","Ubuntu",252,42,84,"French Southern Territories","Roger Foster","Microsoft Azure","Paused","2023-05-06 03:10:41.000","{""costCenter"":235,""instanceId"":""i-146d95-e19ae-08837"",""name"":""shake""}"
"92208dc5-a4af-4c79-b5b2-d92c343f3ad4","Debian",118,22,3329,"Lao People's Democratic Republic","Cassandra Diaz","Microsoft Azure","Paused","2023-05-01 06:06:00.000","{""costCenter"":772,""instanceId"":""i-f83b2f-f5add-96aa8"",""name"":""more""}"
"9238ea86-bec5-4904-8a3b-c5ab17b7021b","Windows Server",60,30,1427,"Bolivia","Vincent Henderson","Google Cloud Platform","Stopped","2023-05-08 20:46:18.000","{""costCenter"":140,""instanceId"":""7e5-e1-5263a7288ea93ce"",""name"":""history""}"
"927fa8b0-0e8b-41a5-bbf4-3709c5f10514","Red Hat Enterprise Linux",239,21,1277,"Moldova","Alicia Johnston","Microsoft Azure","Stopped","2023-05-03 08:34:42.000","{""costCenter"":739,""instanceId"":""i-7dfd43-e6735-94cc3"",""name"":""indeed""}"
"927fdaee-58ad-4d9a-b811-7c69fe0e0169","Debian",48,2,3808,"Afghanistan","Brianna Lowe","Amazon Web Services","Stopped","2023-05-01 12:54:28.000","{""costCenter"":565,""instanceId"":""i-00b21648"",""name"":""industry""}"
"9298bbf3-fbcb-4656-a44e-a5084187536e","Windows Server",145,43,2765,"Guatemala","Nicole Wagner","Microsoft Azure","Paused","2023-05-02 20:03:45.000","{""costCenter"":460,""instanceId"":""i-180a25-e5f45-a88a8"",""name"":""half""}"
"92a4774b-a43e-4833-81df-453361ad5bfb","Debian",14,57,723,"Benin","Mariah Li","Microsoft Azure","Stopped","2023-05-05 08:15:00.000","{""costCenter"":316,""instanceId"":""i-4d6512-6a745-d78ff"",""name"":""attorney""}"
"92ef9511-e0f2-485f-a50e-9caf00c094b2","CentOS",59,2,2555,"Tokelau","Justin Brown","Microsoft Azure","Paused","2023-05-03 11:14:09.000","{""costCenter"":132,""instanceId"":""i-9e9a63-06b0c-3a8e8"",""name"":""defense""}"
"9316b187-1716-4f25-86cd-7a41b234028c","Debian",244,52,2999,"Cuba","Michelle Schultz","Google Cloud Platform","Stopped","2023-05-02 09:59:48.000","{""costCenter"":645,""instanceId"":""b38-34-29907c3020a13b4"",""name"":""strong""}"
"932e2661-ba5a-4571-8b31-23d4428bc206","Windows Server",137,16,2116,"Libyan Arab Jamahiriya","Brian Lane","Google Cloud Platform","Paused","2023-05-06 23:12:57.000","{""costCenter"":205,""instanceId"":""775-da-4f6c76f84ee7bf2"",""name"":""room""}"
"9360674b-3666-4a43-bc9a-6cfd1e00a031","Windows Server",112,64,3991,"Kiribati","Gregory Moody","Microsoft Azure","Paused","2023-05-03 14:39:23.000","{""costCenter"":962,""instanceId"":""i-1f3644-880e7-507ac"",""name"":""it""}"
"94236d53-1b50-464c-be2a-0ea6dad726dc","CentOS",178,16,3827,"Morocco","Stephanie Miller","Google Cloud Platform","Running","2023-05-06 22:42:28.000","{""costCenter"":283,""instanceId"":""c8f-9c-5ed8a50b853773f"",""name"":""new""}"
"94c05264-294e-4f30-b353-3c7a6d1b939f","Ubuntu",101,39,1376,"Austria","Jane Liu","Google Cloud Platform","Running","2023-05-05 20:54:16.000","{""costCenter"":861,""instanceId"":""bc2-34-60c6937aead2caf"",""name"":""beat""}"
"953d5fa7-fc68-4a26-b170-bc03cd406cf4","Windows Server",41,46,371,"Russian Federation","Glenn Greene","Google Cloud Platform","Stopped","2023-05-02 02:11:51.000","{""costCenter"":841,""instanceId"":""0fc-dc-43248a7280bbda7"",""name"":""forget""}"
"9568c49d-fb7e-47b9-bcd0-405b6a8c3666","Red Hat Enterprise Linux",7,55,2716,"Seychelles","Timothy Ball","Microsoft Azure","Running","2023-05-09 03:11:12.000","{""costCenter"":765,""instanceId"":""i-16ce5a-0b030-a59a9"",""name"":""opportunity""}"
"957eef0d-c1a8-41fa-964f-15a4f3521217","Ubuntu",123,27,3918,"Thailand","Sara White","Google Cloud Platform","Paused","2023-05-09 01:43:27.000","{""costCenter"":245,""instanceId"":""868-0f-c182a79ef38715e"",""name"":""example""}"
"95be61b3-eb5e-4af5-9f0d-825bde37b8ca","CentOS",115,39,2916,"Bolivia","Lonnie Jones","Amazon Web Services","Stopped","2023-05-04 09:04:35.000","{""costCenter"":516,""instanceId"":""i-8b73fc0f"",""name"":""Mrs""}"
"96c64018-356a-40ff-8617-7f133a629737","Windows Server",2,51,1411,"United States of America","Kelly Rodriguez","Google Cloud Platform","Stopped","2023-05-04 10:50:10.000","{""costCenter"":416,""instanceId"":""cde-f7-cc4350791ec3890"",""name"":""town""}"
"9756b972-77a0-493e-943f-2b6de7b23627","CentOS",221,56,3853,"Sao Tome and Principe","Judith Johnson","Google Cloud Platform","Stopped","2023-05-07 16:10:56.000","{""costCenter"":184,""instanceId"":""e4d-6b-a6caa37cc711fab"",""name"":""resource""}"
"97fa41fc-a39c-48e5-b8c4-749faa36bb98","Ubuntu",193,48,3647,"Slovakia (Slovak Republic)","Melissa Martin","Google Cloud Platform","Paused","2023-05-07 21:41:56.000","{""costCenter"":157,""instanceId"":""e22-4b-92e0180e30c2654"",""name"":""and""}"
"9850933f-6c34-40ae-a2b0-4e48df5e6c59","Debian",52,36,4060,"Turks and Caicos Islands","Dana Mills","Amazon Web Services","Stopped","2023-05-03 01:51:49.000","{""costCenter"":252,""instanceId"":""i-52cd1fba"",""name"":""great""}"
"9852fc65-6213-4c4e-848e-fcb34df590fa","Ubuntu",181,20,529,"Turkmenistan","Jose Arnold","Google Cloud Platform","Running","2023-05-05 05:58:25.000","{""costCenter"":830,""instanceId"":""bb8-3e-c66c6110054acc6"",""name"":""structure""}"
"9857a0ff-c4ba-433c-9df7-cf29bae2d75c","Windows Server",56,57,842,"Liberia","Debra Lawson","Microsoft Azure","Paused","2023-05-05 19:36:00.000","{""costCenter"":558,""instanceId"":""i-a3b895-1ed48-752da"",""name"":""sell""}"
"986b812e-aa69-4687-ba3c-2a46b9c80eb1","CentOS 7",64,4,500,"us-west-1","Ryan O'Connell","Amazon Web Services","Running","2023-05-07 23:24:51.000","{""costCenter"":421,""instanceId"":""i-922c6a49"",""name"":""hunters""}"
"9889c5ff-0d1e-4885-aba2-5dd2f581ee87","Windows Server",255,54,2158,"Grenada","James Fleming","Amazon Web Services","Running","2023-05-06 22:51:06.000","{""costCenter"":826,""instanceId"":""i-370a1943"",""name"":""national""}"
"98b3c471-a9cb-4b12-9e21-43c1e50a30d1","Windows Server",247,63,1985,"Mauritania","Mrs. Katrina Green","Google Cloud Platform","Paused","2023-05-07 08:27:12.000","{""costCenter"":498,""instanceId"":""796-be-6b1c292cb78244b"",""name"":""whole""}"
"98eec3da-5e80-4267-be0e-89a8e2857736","Debian",92,48,1297,"Hungary","Angel Nelson","Microsoft Azure","Stopped","2023-05-06 15:48:24.000","{""costCenter"":857,""instanceId"":""i-b129a9-5ff8c-f977c"",""name"":""kind""}"
"990d0e85-a841-424f-bc71-fbf78ce499ea","CentOS",46,47,919,"Iceland","Jessica Martinez","Google Cloud Platform","Paused","2023-05-04 22:40:47.000","{""costCenter"":126,""instanceId"":""1a1-d6-5e38336c018b4f3"",""name"":""suggest""}"
"9986832e-f406-4aff-b7be-d120ffb17cb5","CentOS",184,42,2032,"Greece","Taylor Lee","Amazon Web Services","Paused","2023-05-02 09:40:57.000","{""costCenter"":364,""instanceId"":""i-7179ad3d"",""name"":""environment""}"
"9a01647d-85ac-4e5d-ac1a-f3007cedbee4","CentOS",39,15,1747,"Seychelles","Nicole Love","Amazon Web Services","Running","2023-05-07 23:27:29.000","{""costCenter"":811,""instanceId"":""i-a3e64c19"",""name"":""thank""}"
"9a0d4fec-0cf2-4b51-948f-af39516a93a2","Red Hat Enterprise Linux",251,32,523,"Norfolk Island","Andre Harris","Amazon Web Services","Paused","2023-05-07 13:27:53.000","{""costCenter"":363,""instanceId"":""i-e7714f2e"",""name"":""great""}"
"9a2d1200-5799-47e8-b23f-a5d1c5851723","Debian",84,36,1325,"Paraguay","Shannon Powers","Amazon Web Services","Running","2023-05-01 01:51:49.000","{""costCenter"":436,""instanceId"":""i-0040597a"",""name"":""age""}"
"9a613d7b-ed8b-487d-ac65-87daf48d8a40","Debian",181,51,3087,"Oman","Edward Moore","Microsoft Azure","Paused","2023-05-01 11:57:27.000","{""costCenter"":785,""instanceId"":""i-974017-9bb7e-2ab28"",""name"":""staff""}"
"9a65a6ce-3c41-44fe-801f-d982f4afc1c5","Red Hat Enterprise Linux",173,21,871,"Svalbard & Jan Mayen Islands","Kelsey Perez","Google Cloud Platform","Paused","2023-05-05 20:17:33.000","{""costCenter"":171,""instanceId"":""1df-e7-e2249e5f3d282f4"",""name"":""return""}"
"9ad636f2-bb99-40af-9346-d9d70436ae55","Windows Server",88,36,2521,"Samoa","Maria Thompson","Microsoft Azure","Running","2023-05-02 17:52:14.000","{""costCenter"":783,""instanceId"":""i-7e61bc-64e89-7dddf"",""name"":""bit""}"
"9afa77ad-b4ac-47b2-a47e-3e51bca4cbbc","Debian",59,48,1343,"Antigua and Barbuda","Brandon Weaver","Google Cloud Platform","Running","2023-05-04 17:47:01.000","{""costCenter"":824,""instanceId"":""bf1-c0-8bc4343dfbb428d"",""name"":""thing""}"
"9b873b94-c7bb-45c2-b1ce-b3e4cb24382c","Ubuntu",179,63,596,"Guernsey","Cynthia Hill","Google Cloud Platform","Running","2023-05-02 17:09:07.000","{""costCenter"":581,""instanceId"":""10d-26-a32d87a937f3d39"",""name"":""blue""}"
"9bdbb574-7ebb-4f74-acf9-5b9c27615f30","CentOS",164,63,3025,"Solomon Islands","Jordan Richards","Amazon Web Services","Running","2023-05-03 03:41:24.000","{""costCenter"":602,""instanceId"":""i-1f09b047"",""name"":""opportunity""}"
"9c320ceb-0130-4e53-a39f-fcff6c2840fc","Red Hat Enterprise Linux",150,51,736,"Iraq","Michael Brown","Microsoft Azure","Stopped","2023-05-09 07:00:37.000","{""costCenter"":502,""instanceId"":""i-915fe9-43fd8-7fd04"",""name"":""since""}"
"9c36545d-d165-4c7c-9cd1-ed0f92fc51aa","Debian",196,38,2532,"Montserrat","Brandon Davis","Amazon Web Services","Running","2023-05-02 15:44:36.000","{""costCenter"":323,""instanceId"":""i-d51cbe86"",""name"":""network""}"
"9c6daad7-3810-48db-a552-7649c9025682","Ubuntu",246,40,1268,"Central African Republic","Heather Johnson","Microsoft Azure","Stopped","2023-05-03 12:05:47.000","{""costCenter"":440,""instanceId"":""i-e914f3-ea2ac-3c970"",""name"":""say""}"
"9c9bab79-adc2-4883-afa8-60c44cf4f8cb","Red Hat Enterprise Linux",222,58,3269,"Niger","Stephanie Campbell","Google Cloud Platform","Stopped","2023-05-05 14:35:11.000","{""costCenter"":843,""instanceId"":""18b-ad-722523b9d23effc"",""name"":""fact""}"
"9ccae7ce-c57d-40a4-b2b1-e67c708689cf","Red Hat Enterprise Linux",103,19,491,"Barbados","Kenneth Miles","Microsoft Azure","Stopped","2023-05-03 18:45:06.000","{""costCenter"":235,""instanceId"":""i-f44b58-2ba08-e614a"",""name"":""serve""}"
"9d8a9382-b25b-497e-b82c-c8c7cbe613db","Windows Server",30,50,3938,"Samoa","Daniel Harrison","Google Cloud Platform","Running","2023-05-08 23:29:42.000","{""costCenter"":923,""instanceId"":""749-85-52f53180ee42ed9"",""name"":""site""}"
"9d8e789c-0c84-4b61-9f08-8f1ecadb48e4","Red Hat Enterprise Linux",35,40,1568,"Jordan","James Valentine","Amazon Web Services","Paused","2023-05-09 02:49:08.000","{""costCenter"":878,""instanceId"":""i-f6356da3"",""name"":""face""}"
"9dca918d-aa20-422d-979d-705b4e51f4a5","CentOS",99,48,321,"Faroe Islands","Joshua Brandt","Microsoft Azure","Running","2023-05-07 06:37:10.000","{""costCenter"":144,""instanceId"":""i-870169-77146-99167"",""name"":""feel""}"
"9ddecdc8-a485-42b7-b869-a70e42357e2c","Windows Server",93,6,431,"Pakistan","Kimberly Kennedy","Google Cloud Platform","Paused","2023-05-01 12:07:50.000","{""costCenter"":409,""instanceId"":""2db-04-6abe16c9565a162"",""name"":""bed""}"
"9e0544cd-c0fb-45f5-be20-211b8dfe31f4","Red Hat Enterprise Linux",40,25,3526,"Oman","Danny Osborne","Amazon Web Services","Stopped","2023-05-04 05:46:35.000","{""costCenter"":867,""instanceId"":""i-2ec36e03"",""name"":""first""}"
"9e0ee8ca-ca3d-4d70-a21b-256b3af9cb74","Red Hat Enterprise Linux",189,39,1806,"Kuwait","Stacey Thomas","Microsoft Azure","Stopped","2023-05-07 07:23:41.000","{""costCenter"":737,""instanceId"":""i-f27822-a7e72-7e814"",""name"":""theory""}"
"9e2991fc-f627-49a1-a93e-6d4d2ccec341","Red Hat Enterprise Linux",24,63,3589,"Antarctica (the territory South of 60 deg S)","Brandy Caldwell","Amazon Web Services","Paused","2023-05-09 09:02:31.000","{""costCenter"":408,""instanceId"":""i-bf9e351d"",""name"":""remain""}"
"9e400394-82a5-4659-b7a2-ea79a9f56229","Windows Server",174,12,1897,"Martinique","Ricky Harrison","Google Cloud Platform","Stopped","2023-05-05 20:00:40.000","{""costCenter"":274,""instanceId"":""ed2-90-ca80e6776ec39cb"",""name"":""wear""}"
"9e665efb-14b8-40a6-a8dd-19920123ce8f","Red Hat Enterprise Linux",23,37,989,"Poland","Antonio Scott","Amazon Web Services","Paused","2023-05-03 20:19:52.000","{""costCenter"":704,""instanceId"":""i-25164bb5"",""name"":""walk""}"
"9e76ebd9-30f9-4185-9455-c309a91994fc","CentOS",33,5,1733,"Guatemala","Laurie Keith","Google Cloud Platform","Stopped","2023-05-02 13:03:22.000","{""costCenter"":561,""instanceId"":""f21-f8-4f2ecba71f42d5d"",""name"":""million""}"
"9e8f13c4-6700-4e39-9e1e-463700f3add3","Debian",160,5,2607,"Cameroon","Tammy Davis","Google Cloud Platform","Stopped","2023-05-02 03:07:43.000","{""costCenter"":773,""instanceId"":""adb-39-863407586cb31e0"",""name"":""house""}"
"9ef06e5d-13b2-45f5-b37c-6eb066292066","Debian",19,51,3976,"Portugal","Mrs. Ashley Miller","Microsoft Azure","Stopped","2023-05-04 06:20:48.000","{""costCenter"":721,""instanceId"":""i-279de8-800c7-22e13"",""name"":""news""}"
"9efa8967-79c2-4aea-8de6-65bdecbc15f4","Red Hat Enterprise Linux",23,41,962,"Sweden","Taylor Coleman","Amazon Web Services","Stopped","2023-05-02 21:58:18.000","{""costCenter"":303,""instanceId"":""i-8e037bf6"",""name"":""number""}"
"9f454a44-ace0-4f0c-aa52-5bee62a6c87d","Debian",74,5,3572,"Thailand","Nicholas Orozco","Amazon Web Services","Paused","2023-05-02 09:17:36.000","{""costCenter"":191,""instanceId"":""i-39d53b36"",""name"":""sure""}"
"9f87ddba-6045-4257-9e0d-2e5dfc21a18a","Windows Server",80,58,2407,"Mauritius","Alexander Torres","Amazon Web Services","Paused","2023-05-03 07:35:54.000","{""costCenter"":107,""instanceId"":""i-bef8b205"",""name"":""thousand""}"
"a078f17f-b5ce-41dd-9097-4056438d20db","Red Hat Enterprise Linux",124,60,2489,"Holy See (Vatican City State)","Jennifer Baker","Microsoft Azure","Stopped","2023-05-08 08:50:00.000","{""costCenter"":531,""instanceId"":""i-447c17-a765f-a16ed"",""name"":""sign""}"
"a0ade620-eb97-4b22-af55-b3bd06c886ba","Red Hat Enterprise Linux",21,8,726,"Uzbekistan","Rhonda Bell DVM","Amazon Web Services","Stopped","2023-05-08 13:51:57.000","{""costCenter"":210,""instanceId"":""i-ef9ad458"",""name"":""option""}"
"a0b9305f-ea64-4545-9e18-cb75d8eee6b2","Windows Server",9,58,2277,"Andorra","Larry Weiss","Amazon Web Services","Paused","2023-05-09 01:07:02.000","{""costCenter"":376,""instanceId"":""i-17f3961f"",""name"":""author""}"
"a0e4b4f8-b7ef-4f49-a767-4ec1bc77248b","Ubuntu",253,43,3773,"Trinidad and Tobago","Kevin Reynolds","Microsoft Azure","Running","2023-05-06 10:23:35.000","{""costCenter"":793,""instanceId"":""i-792a19-15f96-8a8fc"",""name"":""parent""}"
"a108a3f8-b756-4ef9-a24d-0aba06da0fd5","Red Hat Enterprise Linux",189,43,2463,"Sao Tome and Principe","Jodi Williams","Amazon Web Services","Stopped","2023-05-04 01:13:28.000","{""costCenter"":979,""instanceId"":""i-bfa18a70"",""name"":""still""}"
"a2250814-e9d5-4c21-9380-ef0074411202","Debian",62,24,3702,"Kazakhstan","Dillon Erickson","Google Cloud Platform","Paused","2023-05-03 13:55:09.000","{""costCenter"":581,""instanceId"":""7e4-41-766728995237b5d"",""name"":""owner""}"
"a244b517-6cbf-436d-acf3-3aaacccf7112","Ubuntu",91,14,639,"Montserrat","Melissa Mcconnell","Amazon Web Services","Paused","2023-05-01 20:11:03.000","{""costCenter"":570,""instanceId"":""i-8532234b"",""name"":""teacher""}"
"a2e686a7-72c4-45aa-aafc-5ac95fcb79f8","Ubuntu",182,24,3629,"Zimbabwe","Brian Shah","Google Cloud Platform","Paused","2023-05-01 01:47:35.000","{""costCenter"":428,""instanceId"":""69c-8c-81ed8c2824f58e0"",""name"":""policy""}"
"a35b8835-0123-4347-8097-2dd52bcfa005","Ubuntu",213,31,3600,"Montenegro","Wayne Day","Amazon Web Services","Stopped","2023-05-02 13:48:54.000","{""costCenter"":337,""instanceId"":""i-f763e5ed"",""name"":""month""}"
"a3f2145e-4993-4a1c-864a-690b77ed2430","Ubuntu",85,44,2861,"Saint Barthelemy","Sara Anderson","Amazon Web Services","Stopped","2023-05-05 21:00:47.000","{""costCenter"":508,""instanceId"":""i-d68d11c0"",""name"":""hold""}"
"a428fae0-adf5-4292-893e-8da675b54bbe","CentOS",219,31,3104,"Finland","Theresa Griffin","Amazon Web Services","Stopped","2023-05-09 06:07:08.000","{""costCenter"":987,""instanceId"":""i-183a3a63"",""name"":""short""}"
"a555e51a-3aee-4f64-aca7-0c18cd813272","Red Hat Enterprise Linux",30,21,2308,"Luxembourg","Christopher Hansen","Microsoft Azure","Paused","2023-05-06 07:04:57.000","{""costCenter"":497,""instanceId"":""i-fb8fa2-b72f3-36ab2"",""name"":""away""}"
"a5ed5e58-ffb0-4ffb-b320-cc5e2a4ad62a","Red Hat Enterprise Linux",111,64,2987,"Senegal","Natalie Miller","Amazon Web Services","Stopped","2023-05-05 13:09:35.000","{""costCenter"":163,""instanceId"":""i-569f292e"",""name"":""former""}"
"a6199ced-17e1-4693-9b6b-002b14380318","Debian",54,39,1117,"Uruguay","Elizabeth Turner","Google Cloud Platform","Paused","2023-05-09 10:13:43.000","{""costCenter"":828,""instanceId"":""f76-1f-49753801a3126a2"",""name"":""on""}"
"a6a8d7f1-f5d9-4e3b-88e9-afddf575934f","Windows Server",93,9,372,"Afghanistan","Matthew Carr","Microsoft Azure","Stopped","2023-05-01 06:06:51.000","{""costCenter"":145,""instanceId"":""i-0f4b8f-3e169-e57f4"",""name"":""shake""}"
"a736ac95-7cdb-4678-bc05-4c83e8b1bff1","Windows Server",188,50,2714,"Myanmar","Krista Ray","Google Cloud Platform","Running","2023-05-02 13:54:49.000","{""costCenter"":259,""instanceId"":""b0d-9c-4ce3ae92448ce98"",""name"":""cut""}"
